CD_MUN;NM_MUN;V00001;V00002;V00003;V00004;V00005;V00006;V00007;V00008;V00009;V00010;V00011;V00012;V00013;V00014;V00015;V00016;V00017;V00018;V00019;V00020;V00021;V00022;V00023;V00024;V00025;V00026;V00027;V00028;V00029;V00030;V00031;V00032;V00033;V00034;V00035;V00036;V00037;V00038;V00039;V00040;V00041;V00042;V00043;V00044;V00045;V00046;V00047;V00048;V00049;V00050;V00051;V00052;V00053;V00054;V00055;V00056;V00057;V00058;V00059;V00060;V00061;V00062;V00063;V00064;V00065;V00066;V00067;V00068;V00069;V00070;V00071;V00072;V00073;V00074;V00075;V00076;V00077;V00078;V00079;V00080;V00081;V00082;V00083;V00084;V00085;V00086;V00087;V00088;V00089
3545308;Salto de Pirapora;15302;0;74;15302;43645;7;87;5333;0;9;21653;0;39;21992;3;48;2308;4614;4051;2642;1040;324;93;10;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;14511;297;450;9;0;11;0;0;0;0;0;0;28;0;3;0;0;0;3;36;0;0;0;43645;5333;21653;21992;2308;4614;4051;2642;1040;324;93;10;0;0;41620;834;1134;5030;107;177
3545407;Salto Grande;3351;0;30;3351;8985;0;52;1110;0;0;4358;0;38;4627;0;14;656;1064;792;527;203;44;3;3;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;3347;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;8985;1110;4358;4627;656;1064;792;527;203;44;3;3;0;0;8977;0;0;1110;0;0
3545506;Sandovalina;1219;60;0;1219;3521;124;0;494;7;0;1766;65;0;1755;57;0;194;322;325;240;97;26;0;0;0;0;24;23;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1218;0;0;0;0;0;49;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3521;494;1766;1755;194;322;325;240;97;26;0;0;0;0;3517;4;0;493;0;0
3545605;Santa Adélia;5248;0;28;5248;13957;3;55;1553;0;7;6885;0;19;7072;0;35;996;1632;1387;803;294;59;10;0;0;3;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;5195;29;23;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;4;0;0;0;0;13957;1553;6885;7072;996;1632;1387;803;294;59;10;0;0;3;13856;52;48;1544;5;3
3545704;Santa Albertina;2569;0;47;2569;6340;0;47;766;0;0;3149;0;23;3191;0;24;575;925;550;382;82;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;2568;0;0;0;0;0;0;0;0;0;0;0;44;3;0;0;0;0;0;0;0;0;0;6340;766;3149;3191;575;925;550;382;82;19;0;0;0;0;6336;0;4;766;0;0
3545803;Santa Bárbara d'Oeste;66064;0;88;66064;183060;21;145;20591;0;4;89766;8;110;93294;3;29;10397;20475;17702;11719;3849;1004;186;23;0;0;0;0;0;0;0;0;0;0;0;0;84;0;0;0;0;0;0;0;0;0;56028;421;9446;8;0;0;0;0;0;0;0;0;47;11;3;0;13;5;9;0;0;0;0;183060;20591;89766;93294;10397;20475;17702;11719;3849;1004;186;23;0;0;157547;1294;24070;16634;208;3660
3546009;Santa Branca;5161;0;0;5161;13962;6;5;1508;0;0;6947;0;0;7015;0;4;1015;1622;1224;800;275;93;18;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5100;42;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13962;1508;6947;7015;1015;1622;1224;800;275;93;18;0;3;0;13841;93;12;1503;0;0
3546108;Santa Clara d'Oeste;946;0;6;946;2588;0;6;331;0;0;1297;0;6;1291;0;0;160;311;227;155;63;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;2588;331;1297;1291;160;311;227;155;63;12;0;0;0;0;2582;5;0;329;0;0
3546207;Santa Cruz da Conceição;1631;0;0;1631;4271;3;3;403;0;0;2093;0;0;2178;0;0;318;513;448;229;67;13;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1614;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271;403;2093;2178;318;513;448;229;67;13;10;0;0;0;4238;18;15;403;0;0
3546256;Santa Cruz da Esperança;764;0;0;764;2105;0;0;256;0;0;1053;0;0;1052;0;0;143;232;168;142;51;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2105;256;1053;1052;143;232;168;142;51;18;0;0;0;0;2105;0;0;256;0;0
3546306;Santa Cruz das Palmeiras;10416;0;25;10416;28806;3;44;3445;0;5;14243;0;24;14563;0;20;1798;2962;2940;1768;618;184;40;3;0;0;0;0;0;0;0;0;0;0;0;0;6;19;0;0;0;0;0;0;0;0;10352;31;22;4;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;6;0;0;28806;3445;14243;14563;1798;2962;2940;1768;618;184;40;3;0;0;28654;90;41;3422;17;0
3546405;Santa Cruz do Rio Pardo;16711;0;21;16711;46303;11;84;5574;0;17;22499;7;39;23804;3;45;2850;5092;4225;2901;1061;279;45;17;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;16231;417;37;4;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;12;0;0;46303;5574;22499;23804;2850;5092;4225;2901;1061;279;45;17;0;0;45046;1164;67;5468;95;0
3546504;Santa Ernestina;2201;0;0;2201;6108;0;0;735;0;0;3065;0;0;3043;0;0;383;606;590;434;125;39;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6108;735;3065;3043;383;606;590;434;125;39;3;0;0;0;6099;0;9;733;0;0
3546603;Santa Fé do Sul;13400;0;93;13400;34646;9;93;3951;0;0;16649;4;50;17997;0;41;2675;4589;3149;2024;631;176;26;0;0;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;12968;18;391;0;0;0;0;0;0;0;0;0;59;11;3;0;0;0;0;11;9;0;0;34646;3951;16649;17997;2675;4589;3149;2024;631;176;26;0;0;0;33860;37;734;3880;0;53
3546702;Santa Gertrudes;8137;0;109;8137;23471;7;110;3137;0;4;11852;3;36;11619;4;74;1180;2177;2316;1653;526;156;22;0;0;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;7956;60;104;0;0;4;0;0;0;0;0;0;92;0;0;0;0;0;0;10;7;0;0;23471;3137;11852;11619;1180;2177;2316;1653;526;156;22;0;0;0;22985;205;264;3059;32;34
3546801;Santa Isabel;18726;0;100;18726;53003;25;119;6480;0;4;26169;3;68;26834;11;48;3122;5409;4888;3204;1290;422;64;12;7;4;0;0;0;0;0;0;0;0;0;0;87;6;0;0;0;0;0;0;0;0;18156;223;314;10;0;0;0;0;0;0;0;0;69;4;0;0;18;0;0;0;7;0;0;53003;6480;26169;26834;3122;5409;4888;3204;1290;422;64;12;7;4;51516;652;785;6275;81;91
3546900;Santa Lúcia;2463;3;0;2463;7141;7;0;872;0;0;3521;4;0;3620;3;0;370;661;694;476;163;54;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2450;0;0;0;0;10;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7141;872;3521;3620;370;661;694;476;163;54;26;0;0;0;7088;0;0;860;0;0
3547007;Santa Maria da Serra;1854;0;0;1854;5239;3;0;694;0;0;2638;0;0;2601;0;0;319;557;440;317;137;57;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1786;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5239;694;2638;2601;319;557;440;317;137;57;8;4;0;0;5083;151;0;684;9;0
3547106;Santa Mercedes;1142;0;0;1142;2956;0;0;377;0;0;1457;0;0;1499;0;0;252;339;293;164;70;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2956;377;1457;1499;252;339;293;164;70;9;0;0;0;0;2955;0;0;377;0;0
3547205;Santana da Ponte Pensa;667;0;0;667;1670;0;0;139;0;0;832;0;0;838;0;0;119;262;157;96;14;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1670;139;832;838;119;262;157;96;14;3;0;0;0;0;1662;4;0;139;0;0
3547304;Santana de Parnaíba;52310;0;14;52310;154045;29;18;21186;3;0;74664;10;4;79381;11;13;7677;13706;13654;11257;4071;1205;317;49;3;5;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;40157;5956;6071;41;0;6;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;154045;21186;74664;79381;7677;13706;13654;11257;4071;1205;317;49;3;5;118970;18177;16685;16381;2272;2430
3547403;Santa Rita d'Oeste;1089;0;0;1089;2733;0;0;271;0;0;1324;0;0;1409;0;0;203;422;254;139;46;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1082;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2733;271;1324;1409;203;422;254;139;46;6;0;0;0;0;2724;5;3;270;0;0
3547502;Santa Rita do Passa Quatro;9460;0;58;9460;24674;0;58;2393;0;0;11804;0;19;12870;0;39;1756;3210;2441;1342;459;114;17;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;9380;69;3;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;3;14;0;0;0;24674;2393;11804;12870;1756;3210;2441;1342;459;114;17;0;0;0;24468;187;13;2373;15;3
3547601;Santa Rosa de Viterbo;8597;0;22;8597;23369;0;42;2635;0;0;11270;0;26;12099;0;16;1568;2604;2240;1386;552;140;23;3;0;0;0;0;0;0;0;0;0;0;0;0;11;0;9;0;0;0;0;0;0;0;8503;58;12;4;0;0;0;0;0;0;0;0;14;0;8;0;0;0;0;0;0;0;0;23369;2635;11270;12099;1568;2604;2240;1386;552;140;23;3;0;0;23157;152;41;2603;27;0
3547650;Santa Salete;646;0;0;646;1643;0;0;165;0;0;826;0;0;817;0;0;119;242;144;106;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1643;165;826;817;119;242;144;106;27;0;0;0;0;0;1643;0;0;165;0;0
3547700;Santo Anastácio;6888;3;39;6888;17908;4;46;1860;0;0;8587;0;20;9321;0;26;1352;2254;1740;1076;304;67;9;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;6861;0;25;0;0;0;0;3;0;0;0;0;32;0;0;0;0;0;0;0;7;0;0;17908;1860;8587;9321;1352;2254;1740;1076;304;67;9;0;0;0;17852;0;55;1856;0;4
3547809;Santo André;280354;158;2128;280354;745559;428;2249;78794;70;14;353500;190;887;392059;185;1334;52578;87684;73086;46181;14154;3264;545;64;16;3;70;25;27;11;5;0;0;0;0;0;2088;7;14;5;4;0;0;0;0;0;178963;2137;97286;1553;0;12;110;0;39;3;0;0;1478;71;59;0;273;91;0;49;24;80;0;745559;78794;353500;392059;52578;87684;73086;46181;14154;3264;545;64;16;3;493371;6246;241207;50094;669;26920
3547908;Santo Antônio da Alegria;2566;0;18;2566;6756;0;18;835;0;0;3443;0;16;3313;0;0;534;790;637;402;136;36;6;3;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;2560;0;4;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;6756;835;3443;3313;534;790;637;402;136;36;6;3;0;0;6749;0;5;835;0;0
3548005;Santo Antônio de Posse;7986;6;28;7986;23161;28;55;2937;0;5;11559;15;32;11602;13;23;1266;2230;2089;1437;544;207;60;20;0;0;0;0;0;0;0;0;0;0;0;0;6;19;0;0;0;0;0;0;0;0;7782;13;144;33;0;0;0;6;0;0;0;0;25;0;0;0;0;0;0;0;3;0;0;23161;2937;11559;11602;1266;2230;2089;1437;544;207;60;20;0;0;22678;40;350;2874;3;46
3548054;Santo Antônio do Aracanguá;3135;0;3;3135;8360;0;3;990;0;0;4190;0;0;4170;0;0;553;1047;723;543;156;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2939;189;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;8360;990;4190;4170;553;1047;723;543;156;24;0;0;0;0;7913;441;0;965;24;0
3548104;Santo Antônio do Jardim;2146;0;0;2146;6126;0;0;660;0;0;3081;0;0;3045;0;0;327;644;564;372;157;42;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2140;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6126;660;3081;3045;327;644;564;372;157;42;3;0;0;0;6112;7;7;660;0;0
3548203;Santo Antônio do Pinhal;2604;0;11;2604;7118;0;11;823;0;0;3587;0;4;3531;0;7;499;802;610;432;148;41;12;3;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;2535;20;38;4;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;7118;823;3587;3531;499;802;610;432;148;41;12;3;0;0;6964;64;81;798;9;7
3548302;Santo Expedito;1194;0;0;1194;3000;0;0;338;0;0;1460;0;0;1540;0;0;282;382;262;188;60;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;338;1460;1540;282;382;262;188;60;8;0;0;0;0;3000;0;0;338;0;0
3548401;Santópolis do Aguapeí;1470;0;0;1470;3899;0;0;505;0;0;1919;0;0;1980;0;0;311;428;365;247;78;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3899;505;1919;1980;311;428;365;247;78;19;0;0;0;0;3899;0;0;505;0;0
3548500;Santos;167455;9;1317;167455;416760;51;1599;38418;7;40;188999;19;583;227761;17;986;41092;54158;38534;22591;7098;1816;362;76;9;25;0;0;0;0;0;0;0;0;0;0;1213;42;24;18;0;0;0;0;0;0;50564;2476;112358;1441;0;190;3;3;3;0;0;0;984;85;130;0;46;14;16;17;22;0;0;416760;38418;188999;227761;41092;54158;38534;22591;7098;1816;362;76;9;25;141405;7031;264463;15473;631;21430
3548609;São Bento do Sapucaí;4283;0;42;4283;11606;0;42;1270;0;0;5759;0;15;5847;0;27;818;1387;996;649;251;68;19;0;3;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;4131;6;137;0;0;0;0;0;0;0;0;0;39;0;0;0;3;0;0;0;0;0;0;11606;1270;5759;5847;818;1387;996;649;251;68;19;0;3;0;11146;32;424;1193;0;73
3548708;São Bernardo do Campo;300644;12;531;300644;809581;135;591;89729;0;40;384694;51;325;424887;31;256;58583;88364;77197;52002;16365;4226;738;118;28;15;0;6;0;0;0;0;0;0;0;0;483;44;0;0;0;0;0;0;0;0;195708;4243;97331;2734;0;50;9;0;0;0;0;0;86;89;26;0;52;14;26;153;47;36;0;809581;89729;384694;424887;58583;88364;77197;52002;16365;4226;738;118;28;15;545381;12844;243187;59013;1480;27526
3548807;São Caetano do Sul;61987;0;525;61987;164930;39;528;16307;0;0;75368;20;236;89562;3;279;11738;19352;15699;10690;3066;665;85;3;0;0;0;0;0;0;0;0;0;0;0;0;525;0;0;0;0;0;0;0;0;0;27757;846;32558;699;0;0;0;0;0;0;0;0;401;79;12;0;14;10;9;0;0;0;0;164930;16307;75368;89562;11738;19352;15699;10690;3066;665;85;3;0;0;76830;2435;83735;6654;251;9054
3548906;São Carlos;96611;89;637;96611;253661;276;684;28797;67;14;123297;146;384;130364;113;291;19908;30258;23751;15333;4879;1331;220;43;3;13;23;10;18;12;4;0;0;0;0;0;627;0;0;0;0;0;0;0;0;0;74180;6057;16027;42;0;146;16;20;45;3;0;0;204;6;241;0;98;0;14;0;22;48;0;253661;28797;123297;130364;19908;30258;23751;15333;4879;1331;220;43;3;13;204916;16675;31358;23310;2346;2891
3549003;São Francisco;1044;0;0;1044;2602;0;0;242;0;0;1270;0;0;1332;0;0;211;389;231;166;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2602;242;1270;1332;211;389;231;166;32;0;0;0;0;0;2602;0;0;242;0;0
3549102;São João da Boa Vista;34670;0;157;34670;92281;16;182;9998;0;6;44325;6;103;47956;4;77;6553;11119;8629;5609;1838;485;98;20;0;0;0;0;0;0;0;0;0;0;0;0;147;3;0;0;0;0;0;0;0;0;31936;481;2166;55;0;0;0;0;0;0;0;0;77;21;4;0;21;0;6;16;11;0;0;92281;9998;44325;47956;6553;11119;8629;5609;1838;485;98;20;0;0;86271;1341;4536;9335;154;461
3549201;São João das Duas Pontes;980;0;0;980;2575;5;0;274;0;0;1270;0;0;1305;3;0;199;305;249;150;50;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2575;274;1270;1305;199;305;249;150;50;16;0;0;0;0;2575;0;0;274;0;0
3549250;São João de Iracema;687;0;0;687;1845;0;0;220;0;0;916;0;0;929;0;0;129;231;153;102;45;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1845;220;916;929;129;231;153;102;45;10;3;0;0;0;1845;0;0;220;0;0
3549300;São João do Pau d'Alho;925;0;6;925;2229;6;6;223;0;0;1107;0;0;1122;4;4;213;345;204;116;31;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;921;4;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;2229;223;1107;1122;213;345;204;116;31;3;0;0;0;0;2220;9;0;222;0;0
3549409;São Joaquim da Barra;17404;0;94;17404;48446;0;94;5496;0;6;23475;0;37;24971;0;57;2996;5055;4602;3092;1087;320;68;7;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;16999;188;194;9;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;15;0;0;48446;5496;23475;24971;2996;5055;4602;3092;1087;320;68;7;0;0;47446;541;428;5382;83;20
3549508;São José da Bela Vista;2667;0;22;2667;7597;4;22;1006;0;0;3810;0;12;3787;0;10;479;709;688;484;198;62;14;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;2664;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;7597;1006;3810;3787;479;709;688;484;198;62;14;0;0;0;7586;5;4;1005;0;0
3549607;São José do Barreiro;1443;0;8;1443;3828;3;9;478;0;0;1914;0;0;1912;0;3;344;409;332;206;89;25;17;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1432;0;8;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;3828;478;1914;1912;344;409;332;206;89;25;17;0;0;0;3806;0;20;475;0;3
3549706;São José do Rio Pardo;18747;0;64;18747;51946;6;77;5970;0;6;25025;4;46;26921;0;28;3320;5586;4748;3239;1142;371;84;3;4;3;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;18055;149;512;9;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;5;12;0;0;51946;5970;25025;26921;3320;5586;4748;3239;1142;371;84;3;4;3;50365;419;1102;5735;58;148
3549805;São José do Rio Preto;185594;15;882;185594;477318;57;917;53352;5;4;226894;27;416;250424;17;492;39431;60689;44464;27964;8739;2031;374;39;0;6;3;6;0;0;0;0;0;0;0;0;866;5;0;0;0;0;0;0;0;0;134330;12115;38725;93;0;3;3;12;0;0;0;0;687;56;18;0;28;65;8;0;0;14;0;477318;53352;226894;250424;39431;60689;44464;27964;8739;2031;374;39;0;6;362288;34271;80283;40719;4820;7565
3549904;São José dos Campos;247851;17;986;247851;695155;119;1142;84836;17;47;334433;50;539;360722;36;576;42587;72954;61883;45282;16221;4775;1150;190;43;41;3;0;0;0;0;0;0;0;0;0;927;14;16;3;0;0;0;0;0;0;168451;7122;71415;328;0;71;7;0;3;0;3;0;459;153;45;0;133;26;14;103;31;9;0;695155;84836;334433;360722;42587;72954;61883;45282;16221;4775;1150;190;43;41;498789;21312;173654;60233;2910;21235
3549953;São Lourenço da Serra;5837;4;32;5837;15987;10;55;2042;0;0;8013;8;29;7974;0;26;1122;1744;1407;963;366;80;26;6;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;5674;76;69;5;0;0;0;0;0;0;0;0;29;0;0;0;0;0;3;0;0;0;0;15987;2042;8013;7974;1122;1744;1407;963;366;80;26;6;0;0;15582;233;146;1986;28;11
3550001;São Luiz do Paraitinga;4161;0;22;4161;10296;0;30;1044;0;0;5190;0;16;5106;0;10;979;1447;940;504;180;41;3;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;4071;0;88;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;10296;1044;5190;5106;979;1447;940;504;180;41;3;0;0;0;10044;0;250;996;0;48
3550100;São Manuel;13523;0;0;13523;37212;0;0;4354;0;0;18224;0;0;18988;0;0;2536;3863;3593;2205;797;251;58;16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13478;8;23;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37212;4354;18224;18988;2536;3863;3593;2205;797;251;58;16;3;0;37124;18;55;4348;0;3
3550209;São Miguel Arcanjo;11242;3;49;11242;31954;29;49;4101;3;0;16083;17;33;15871;8;14;1811;3376;2863;1910;792;250;63;16;4;3;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;11120;6;81;11;0;0;3;0;0;0;0;0;37;0;0;0;0;0;0;12;0;0;0;31954;4101;16083;15871;1811;3376;2863;1910;792;250;63;16;4;3;31714;35;138;4071;3;5
3550308;São Paulo;4307309;6497;23985;4307309;11394071;18390;27483;1276259;3493;1138;5355702;9171;13898;6038365;8361;13143;936742;1285876;1033564;679600;236288;68191;14814;2437;324;378;2007;1421;1052;662;345;135;28;3;0;6;22560;467;258;108;32;7;0;0;0;0;2762313;69599;1433560;29855;0;1800;1424;348;1650;953;1866;10;11123;3690;724;225;1636;3586;685;680;639;910;0;11394071;1276259;5355702;6038365;936742;1285876;1033564;679600;236288;68191;14814;2437;324;378;7760970;194298;3348922;909218;21541;326243
3550407;São Pedro;13918;14;34;13918;38091;59;37;4277;12;6;18463;34;15;19628;25;22;2491;4498;3308;2162;920;281;54;18;0;4;0;6;0;0;0;3;0;0;0;0;31;0;0;0;0;0;0;0;0;0;13543;253;92;3;0;8;0;0;12;0;0;0;21;0;3;0;0;0;0;0;10;0;0;38091;4277;18463;19628;2491;4498;3308;2162;920;281;54;18;0;4;37189;640;204;4175;65;0
3550506;São Pedro do Turvo;2609;0;3;2609;7210;4;3;961;0;0;3623;3;0;3587;0;3;450;778;649;493;161;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2600;0;0;0;0;5;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;7210;961;3623;3587;450;778;649;493;161;32;0;0;0;0;7182;0;0;953;0;0
3550605;São Roque;28460;3;109;28460;79276;10;165;9500;0;0;38644;0;97;40632;6;65;5173;8565;6929;4732;1829;594;163;41;12;25;0;0;0;0;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;24858;1341;2138;56;0;5;0;0;0;0;0;0;44;0;0;0;0;0;3;62;0;0;0;79276;9500;38644;40632;5173;8565;6929;4732;1829;594;163;41;12;25;70861;3698;4486;8492;499;439
3550704;São Sebastião;28970;4;59;28970;81411;27;115;10958;0;4;39792;13;49;41619;7;52;5368;8239;7071;4963;1940;593;182;23;6;0;0;0;0;0;0;0;0;0;0;0;50;3;3;0;0;0;0;0;0;0;27144;772;826;69;0;0;0;0;0;0;0;0;10;34;3;0;4;0;0;8;0;0;0;81411;10958;39792;41619;5368;8239;7071;4963;1940;593;182;23;6;0;76891;2108;2059;10359;220;216
3550803;São Sebastião da Grama;3862;0;37;3862;10399;5;37;1105;3;0;5182;0;20;5217;4;17;703;1197;986;669;200;66;3;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;3754;48;53;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;10399;1105;5182;5217;703;1197;986;669;200;66;3;0;0;0;10113;142;139;1050;30;18
3550902;São Simão;4871;0;36;4871;13388;0;36;1356;0;5;6568;0;15;6820;0;21;929;1395;1245;816;320;77;15;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;4842;19;0;0;0;0;0;0;0;0;0;0;25;0;0;0;4;0;7;0;0;0;0;13388;1356;6568;6820;929;1395;1245;816;320;77;15;0;0;0;13330;52;0;1353;0;0
3551009;São Vicente;119677;84;4227;119677;324191;355;4262;39481;55;5;153437;180;4024;170754;136;223;26823;33652;27906;18535;7716;2726;744;184;18;35;27;8;11;8;6;0;4;0;0;0;4216;4;0;0;0;0;0;0;0;0;86238;2059;30095;479;0;496;17;0;47;3;4;0;257;46;4;3752;27;28;12;12;20;69;0;324191;39481;153437;170754;26823;33652;27906;18535;7716;2726;744;184;18;35;248051;5731;67264;31939;636;6050
3551108;Sarapuí;3706;0;24;3706;10289;4;58;1334;0;0;5193;0;39;5096;0;19;649;1147;910;614;230;68;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12;0;0;0;0;0;0;0;3671;7;15;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;10289;1334;5193;5096;649;1147;910;614;230;68;19;0;0;0;10204;28;30;1322;3;0
3551207;Sarutaiá;1362;0;0;1362;3660;0;0;437;0;0;1838;0;0;1822;0;0;257;430;344;202;83;26;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3660;437;1838;1822;257;430;344;202;83;26;3;0;0;0;3660;0;0;437;0;0
